Account_No,Age,Gender,Education,Marital_Status,Acc_Type,Months_On_Bank,Credit_Card,Credit_Score,Estimated_Income,Cust_id
4998374239,41,Male,High School,Divorced,Savings,34,Yes,772,60K - 80K,8940
4998374240,55,Male,High School,Divorced,Savings,38,Yes,657,120K +,8941
4998374241,45,Male,College,Single,Savings,34,No,774,40K - 60K,8942
4998374242,40,Female,Post-Graduate,Single,Savings,37,Yes,667,40K - 60K,8943
4998374243,43,Male,College,Single,Savings,37,No,516,80K - 120K,8944
4998374244,49,Female,Graduate,Married,Savings,49,Yes,551,Less than 40K,8945
4998374245,47,Male,College,Married,Savings,35,Yes,542,Less than 40K,8946
4998374246,49,Male,Unknown,Single,Savings,28,No,623,60K - 80K,8947
4998374247,43,Male,High School,Married,Savings,43,No,701,40K - 60K,8948
4998374248,44,Female,Uneducated,Married,Savings,48,Yes,583,Less than 40K,8949
4998374249,42,Female,Graduate,Single,Current,46,Yes,731,Unknown,8950
4998374250,44,Female,High School,Married,Savings,35,Yes,461,40K - 60K,8951
4998374251,52,Male,Graduate,Married,Savings,23,Yes,702,80K - 120K,8952
4998374252,42,Male,Post-Graduate,Married,Savings,47,Yes,565,60K - 80K,8953
4998374253,40,Female,Graduate,Married,Savings,42,No,711,Less than 40K,8954
4998374254,54,Female,Unknown,Divorced,Savings,54,Yes,664,Less than 40K,8955
4998374255,62,Male,Graduate,Divorced,Savings,50,No,518,60K - 80K,8956
4998374256,52,Female,Graduate,Single,Savings,42,No,728,Less than 40K,8957
4998374257,50,Female,Doctorate,Single,Savings,37,Yes,585,Less than 40K,8958
4998374258,51,Female,Graduate,Divorced,Savings,52,No,573,Less than 40K,8959
4998374259,54,Female,Graduate,Single,Current,26,Yes,568,Less than 40K,8960
4998374260,39,Female,Unknown,Married,Savings,26,Yes,602,40K - 60K,8961
4998374261,50,Male,Post-Graduate,Unknown,Savings,44,Yes,603,80K - 120K,8962
4998374262,46,Male,College,Married,Savings,38,No,687,120K +,8963
4998374263,45,Male,Uneducated,Single,Savings,52,No,741,60K - 80K,8964
4998374264,61,Male,Graduate,Single,Savings,37,Yes,469,Unknown,8965
4998374265,51,Male,Unknown,Unknown,Savings,58,Yes,477,120K +,8966
4998374266,50,Male,Graduate,Married,Current,43,No,737,80K - 120K,8967
4998374267,48,Male,College,Divorced,Savings,25,Yes,835,80K - 120K,8968
4998374268,50,Male,High School,Married,Savings,33,Yes,717,Less than 40K,8969
4998374269,58,Female,Uneducated,Single,Savings,51,No,562,Unknown,8970
4998374270,46,Male,College,Divorced,Savings,61,Yes,758,60K - 80K,8971
4998374271,46,Female,High School,Married,Savings,40,No,408,40K - 60K,8972
4998374272,42,Female,Unknown,Single,Savings,32,Yes,650,Less than 40K,8973
4998374273,38,Male,Unknown,Single,Current,33,Yes,582,80K - 120K,8974
4998374274,40,Male,Post-Graduate,Single,Savings,43,Yes,706,120K +,8975
4998374275,43,Male,Graduate,Single,Savings,41,Yes,567,80K - 120K,8976
4998374276,48,Male,Graduate,Married,Salary,29,Yes,720,60K - 80K,8977
4998374277,38,Male,Uneducated,Single,Savings,31,Yes,631,80K - 120K,8978
4998374278,46,Male,High School,Married,Savings,41,Yes,623,120K +,8979
4998374279,44,Male,Uneducated,Unknown,Current,35,Yes,514,40K - 60K,8980
4998374280,50,Male,Unknown,Single,Savings,35,Yes,650,80K - 120K,8981
4998374281,39,Male,College,Unknown,Savings,35,Yes,673,40K - 60K,8982
4998374282,50,Male,College,Unknown,Savings,32,No,504,60K - 80K,8983
4998374283,41,Female,Graduate,Married,Savings,37,Yes,723,Less than 40K,8984
4998374284,49,Female,Graduate,Divorced,Savings,25,Yes,645,Less than 40K,8985
4998374285,42,Male,Graduate,Married,Savings,41,Yes,664,80K - 120K,8986
4998374286,46,Male,Uneducated,Single,Savings,43,Yes,760,60K - 80K,8987
4998374287,44,Male,Graduate,Single,Salary,36,No,766,80K - 120K,8988
4998374288,53,Male,Graduate,Single,Savings,37,No,634,80K - 120K,8989
4998374289,51,Male,College,Single,Savings,31,Yes,640,80K - 120K,8990
4998374290,38,Female,College,Unknown,Savings,28,Yes,784,Less than 40K,8991
4998374291,50,Male,Graduate,Married,Savings,42,Yes,547,60K - 80K,8992
4998374292,47,Female,Graduate,Married,Current,40,No,608,Less than 40K,8993
4998374293,38,Male,Uneducated,Unknown,Current,35,Yes,547,80K - 120K,8994
4998374294,45,Male,High School,Married,Savings,43,Yes,612,60K - 80K,8995
4998374295,52,Male,High School,Single,Savings,28,No,573,80K - 120K,8996
4998374296,44,Female,Unknown,Single,Savings,32,Yes,615,Less than 40K,8997
4998374297,35,Female,High School,Unknown,Savings,33,Yes,710,Unknown,8998
4998374298,44,Male,Graduate,Married,Savings,38,Yes,674,60K - 80K,8999
4998374299,40,Male,Graduate,Single,Savings,38,Yes,702,80K - 120K,9000
4998374300,57,Male,Graduate,Single,Savings,37,Yes,616,120K +,9001
4998374301,43,Female,Unknown,Married,Savings,32,Yes,688,Less than 40K,9002
4998374302,45,Female,Uneducated,Divorced,Savings,36,Yes,605,40K - 60K,9003
4998374303,44,Female,Graduate,Single,Savings,33,No,676,Less than 40K,9004
4998374304,47,Male,Graduate,Married,Current,33,Yes,708,120K +,9005
4998374305,50,Male,Unknown,Married,Savings,38,Yes,745,60K - 80K,9006
4998374306,44,Female,Unknown,Married,Savings,20,Yes,661,Less than 40K,9007
4998374307,51,Male,Graduate,Married,Current,31,Yes,726,120K +,9008
4998374308,45,Female,High School,Married,Savings,40,No,475,Unknown,9009
4998374309,44,Female,Unknown,Single,Salary,54,No,751,Less than 40K,9010
4998374310,48,Female,High School,Married,Savings,59,No,645,Less than 40K,9011
4998374311,40,Female,Uneducated,Single,Savings,42,No,775,Less than 40K,9012
4998374312,50,Male,Graduate,Single,Current,41,Yes,540,80K - 120K,9013
4998374313,38,Female,College,Unknown,Savings,34,No,591,Less than 40K,9014
4998374314,43,Female,College,Single,Savings,60,No,596,40K - 60K,9015
4998374315,45,Female,Graduate,Unknown,Savings,41,No,573,Less than 40K,9016
4998374316,49,Male,Uneducated,Married,Savings,31,Yes,577,120K +,9017
4998374317,44,Male,High School,Married,Savings,40,No,830,80K - 120K,9018
4998374318,53,Male,Graduate,Unknown,Savings,67,Yes,663,40K - 60K,9019
4998374319,46,Male,Post-Graduate,Married,Savings,34,Yes,421,40K - 60K,9020
4998374320,56,Male,Graduate,Single,Savings,34,Yes,718,80K - 120K,9021
4998374321,63,Male,Uneducated,Single,Savings,61,Yes,655,60K - 80K,9022
4998374322,40,Male,Graduate,Single,Savings,23,No,712,40K - 60K,9023
4998374323,45,Male,Graduate,Married,Savings,28,Yes,663,80K - 120K,9024
4998374324,52,Male,Doctorate,Married,Savings,47,No,640,120K +,9025
4998374325,50,Male,Uneducated,Married,Savings,29,Yes,577,40K - 60K,9026
4998374326,62,Male,High School,Single,Savings,36,No,546,60K - 80K,9027
4998374327,44,Male,Unknown,Married,Savings,37,No,802,120K +,9028
4998374328,45,Female,Graduate,Married,Current,45,Yes,590,Less than 40K,9029
4998374329,53,Male,Uneducated,Unknown,Savings,18,Yes,594,80K - 120K,9030
4998374330,38,Female,High School,Single,Salary,51,No,577,40K - 60K,9031
4998374331,44,Female,Doctorate,Married,Savings,39,Yes,541,40K - 60K,9032
4998374332,42,Male,Uneducated,Married,Savings,27,No,781,40K - 60K,9033
4998374333,44,Male,High School,Unknown,Current,34,Yes,806,60K - 80K,9034
4998374334,55,Female,College,Single,Salary,49,Yes,723,Less than 40K,9035
4998374335,52,Female,Uneducated,Single,Savings,45,Yes,535,Less than 40K,9036
4998374336,48,Male,Graduate,Married,Savings,36,No,768,60K - 80K,9037
4998374337,48,Male,Graduate,Married,Savings,41,Yes,653,80K - 120K,9038
4998374338,47,Male,Graduate,Married,Savings,50,No,803,40K - 60K,9039
4998374339,49,Male,Graduate,Married,Savings,44,Yes,545,120K +,9040
4998374340,47,Female,College,Divorced,Savings,38,Yes,581,40K - 60K,9041
4998374341,47,Male,Uneducated,Married,Savings,49,Yes,513,80K - 120K,9042
4998374342,56,Male,Graduate,Single,Savings,29,No,731,120K +,9043
4998374343,61,Male,Uneducated,Single,Savings,39,No,727,40K - 60K,9044
4998374344,45,Male,Doctorate,Single,Salary,47,No,560,120K +,9045
4998374345,49,Female,Graduate,Married,Savings,27,Yes,766,Less than 40K,9046
4998374346,44,Female,Uneducated,Married,Savings,23,No,630,Less than 40K,9047
4998374347,50,Male,Post-Graduate,Unknown,Salary,41,Yes,652,80K - 120K,9048
4998374348,51,Male,High School,Married,Savings,40,Yes,729,120K +,9049
4998374349,44,Female,Uneducated,Single,Savings,33,Yes,629,Less than 40K,9050
4998374350,46,Male,Unknown,Single,Savings,33,No,667,80K - 120K,9051
4998374351,41,Male,Unknown,Married,Savings,31,Yes,671,80K - 120K,9052
4998374352,51,Male,Graduate,Married,Current,47,Yes,768,60K - 80K,9053
4998374353,52,Female,Graduate,Single,Savings,35,Yes,732,40K - 60K,9054
4998374354,39,Male,High School,Married,Savings,30,No,546,80K - 120K,9055
4998374355,38,Male,High School,Single,Salary,55,Yes,630,60K - 80K,9056
4998374356,51,Male,Graduate,Married,Savings,46,No,765,80K - 120K,9057
4998374357,41,Male,High School,Divorced,Savings,33,Yes,704,80K - 120K,9058
4998374358,43,Male,Post-Graduate,Married,Savings,48,Yes,470,60K - 80K,9059
4998374359,40,Male,High School,Married,Savings,34,No,688,60K - 80K,9060
4998374360,58,Male,Uneducated,Single,Savings,33,No,685,80K - 120K,9061
4998374361,44,Male,Post-Graduate,Married,Savings,38,Yes,567,60K - 80K,9062
4998374362,48,Male,Graduate,Married,Savings,64,Yes,720,60K - 80K,9063
4998374363,49,Male,Unknown,Married,Savings,39,Yes,609,80K - 120K,9064
4998374364,48,Male,Unknown,Unknown,Savings,49,Yes,521,60K - 80K,9065
4998374365,44,Male,College,Married,Current,30,Yes,556,40K - 60K,9066
4998374366,54,Female,Unknown,Single,Savings,30,Yes,662,Unknown,9067
4998374367,45,Male,Graduate,Single,Current,41,Yes,704,Less than 40K,9068
4998374368,54,Female,Graduate,Single,Platinum,38,Yes,750,Unknown,9069
4998374369,46,Male,Unknown,Married,Current,32,Yes,619,60K - 80K,9070
4998374370,37,Female,Graduate,Single,Savings,26,Yes,468,40K - 60K,9071
4998374371,41,Male,Unknown,Married,Platinum,44,Yes,435,60K - 80K,9072
4998374372,43,Male,High School,Married,Savings,43,No,529,60K - 80K,9073
4998374373,39,Male,Unknown,Single,Salary,60,Yes,702,80K - 120K,9074
4998374374,61,Male,Post-Graduate,Single,Savings,41,Yes,608,60K - 80K,9075
4998374375,51,Male,Uneducated,Married,Current,40,Yes,576,80K - 120K,9076
4998374376,48,Female,Uneducated,Divorced,Current,27,No,666,40K - 60K,9077
4998374377,46,Male,Uneducated,Single,Savings,36,Yes,730,60K - 80K,9078
4998374378,39,Female,Unknown,Single,Platinum,52,Yes,647,Less than 40K,9079
4998374379,55,Female,Graduate,Single,Current,27,No,516,Less than 40K,9080
4998374380,44,Male,High School,Single,Savings,81,Yes,711,60K - 80K,9081
4998374381,48,Male,Uneducated,Single,Current,54,No,736,40K - 60K,9082
4998374382,46,Female,College,Single,Savings,36,Yes,768,40K - 60K,9083
4998374383,39,Female,Unknown,Single,Salary,40,Yes,427,40K - 60K,9084
4998374384,45,Female,Uneducated,Divorced,Current,47,Yes,686,40K - 60K,9085
4998374385,43,Female,Graduate,Single,Savings,42,No,690,Less than 40K,9086
4998374386,40,Female,High School,Married,Current,29,Yes,647,40K - 60K,9087
4998374387,49,Male,High School,Married,Savings,35,Yes,714,120K +,9088
4998374388,39,Female,Unknown,Single,Savings,36,Yes,736,40K - 60K,9089
4998374389,47,Male,College,Married,Current,34,Yes,608,60K - 80K,9090
4998374390,42,Male,Graduate,Single,Current,39,Yes,809,80K - 120K,9091
4998374391,44,Female,Unknown,Divorced,Current,40,Yes,745,Less than 40K,9092
4998374392,47,Male,College,Married,Savings,38,No,781,80K - 120K,9093
4998374393,63,Male,High School,Single,Savings,31,Yes,527,60K - 80K,9094
4998374394,49,Male,Uneducated,Married,Savings,32,Yes,595,80K - 120K,9095
4998374395,43,Female,Graduate,Married,Savings,38,No,850,40K - 60K,9096
4998374396,55,Male,Graduate,Single,Current,37,Yes,569,120K +,9097
4998374397,46,Female,High School,Unknown,Savings,43,Yes,728,Less than 40K,9098
4998374398,42,Male,Unknown,Married,Current,32,Yes,473,Less than 40K,9099
4998374399,43,Male,Graduate,Single,Savings,29,Yes,738,40K - 60K,9100
4998374400,51,Male,High School,Single,Savings,35,Yes,659,80K - 120K,9101
4998374401,49,Male,Unknown,Unknown,Savings,38,Yes,597,80K - 120K,9102
4998374402,51,Female,Graduate,Single,Platinum,61,No,445,Unknown,9103
4998374403,31,Female,Uneducated,Divorced,Current,29,Yes,671,Less than 40K,9104
4998374404,43,Male,Graduate,Divorced,Savings,34,Yes,656,80K - 120K,9105
4998374405,59,Male,Graduate,Single,Savings,31,No,658,60K - 80K,9106
4998374406,41,Female,Unknown,Married,Savings,52,Yes,698,Unknown,9107
4998374407,53,Male,College,Single,Salary,38,No,655,120K +,9108
4998374408,39,Male,Uneducated,Single,Savings,41,Yes,772,80K - 120K,9109
4998374409,57,Male,Unknown,Single,Current,33,No,681,120K +,9110
4998374410,60,Male,High School,Divorced,Savings,29,Yes,688,40K - 60K,9111
4998374411,51,Male,High School,Unknown,Savings,40,Yes,633,80K - 120K,9112
4998374412,46,Female,Unknown,Single,Savings,73,Yes,735,40K - 60K,9113
4998374413,45,Male,Graduate,Married,Platinum,29,Yes,521,60K - 80K,9114
4998374414,41,Male,Graduate,Married,Savings,36,Yes,541,60K - 80K,9115
4998374415,56,Male,High School,Unknown,Savings,36,No,612,120K +,9116
4998374416,39,Female,Uneducated,Single,Current,62,Yes,562,Unknown,9117
4998374417,49,Female,Graduate,Single,Current,32,No,703,40K - 60K,9118
4998374418,45,Male,Graduate,Single,Savings,23,Yes,710,40K - 60K,9119
4998374419,47,Female,Unknown,Unknown,Savings,40,Yes,731,Less than 40K,9120
4998374420,50,Male,Unknown,Married,Savings,58,No,703,40K - 60K,9121
4998374421,45,Female,High School,Married,Savings,40,Yes,618,40K - 60K,9122
4998374422,45,Male,High School,Married,Savings,29,Yes,689,40K - 60K,9123
4998374423,40,Female,Graduate,Divorced,Savings,33,No,718,Less than 40K,9124
4998374424,52,Female,Graduate,Single,Savings,37,No,608,Less than 40K,9125
4998374425,51,Male,Graduate,Married,Savings,34,No,749,40K - 60K,9126
4998374426,44,Male,Graduate,Unknown,Savings,51,No,753,80K - 120K,9127
4998374427,56,Female,Uneducated,Single,Platinum,39,No,630,Unknown,9128
4998374428,30,Male,High School,Married,Savings,43,Yes,693,60K - 80K,9129
4998374429,62,Female,Graduate,Single,Savings,40,No,838,Less than 40K,9130
4998374430,47,Female,Post-Graduate,Single,Savings,39,Yes,756,Less than 40K,9131
4998374431,42,Female,Unknown,Married,Savings,27,Yes,775,Less than 40K,9132
4998374432,52,Female,High School,Single,Savings,33,Yes,635,40K - 60K,9133
4998374433,46,Female,Uneducated,Divorced,Savings,36,Yes,705,Unknown,9134
4998374434,54,Female,Graduate,Single,Savings,40,Yes,481,Unknown,9135
4998374435,58,Male,Unknown,Single,Savings,49,Yes,727,60K - 80K,9136
4998374436,34,Male,Unknown,Single,Savings,20,Yes,595,80K - 120K,9137
4998374437,43,Female,Uneducated,Married,Savings,38,Yes,535,Less than 40K,9138
4998374438,49,Male,Graduate,Married,Savings,59,No,578,80K - 120K,9139
4998374439,55,Male,Unknown,Single,Savings,29,Yes,597,60K - 80K,9140
4998374440,47,Female,Graduate,Married,Current,21,No,449,40K - 60K,9141
4998374441,50,Female,Unknown,Single,Savings,43,Yes,850,Unknown,9142
4998374442,41,Female,High School,Single,Savings,35,Yes,494,40K - 60K,9143
4998374443,44,Female,Graduate,Single,Savings,34,No,676,Less than 40K,9144
4998374444,39,Male,College,Married,Savings,43,Yes,818,60K - 80K,9145
4998374445,43,Male,Graduate,Unknown,Savings,45,No,712,60K - 80K,9146
4998374446,32,Male,High School,Single,Savings,40,Yes,672,60K - 80K,9147
4998374447,40,Male,Unknown,Single,Savings,35,No,636,60K - 80K,9148
4998374448,49,Male,Unknown,Married,Current,37,No,698,Less than 40K,9149
4998374449,56,Female,College,Single,Savings,43,Yes,597,Less than 40K,9150
4998374450,60,Female,Graduate,Married,Savings,28,Yes,717,Less than 40K,9151
4998374451,41,Female,High School,Married,Current,49,Yes,614,40K - 60K,9152
4998374452,43,Female,Graduate,Married,Current,23,Yes,708,Less than 40K,9153
4998374453,32,Male,Graduate,Divorced,Savings,36,Yes,507,40K - 60K,9154
4998374454,47,Female,High School,Single,Savings,27,Yes,581,Less than 40K,9155
4998374455,46,Male,Graduate,Divorced,Savings,39,Yes,579,80K - 120K,9156
4998374456,41,Male,Graduate,Single,Savings,46,Yes,504,120K +,9157
4998374457,51,Female,Uneducated,Single,Current,32,No,737,Less than 40K,9158
4998374458,58,Male,Uneducated,Single,Savings,31,Yes,540,80K - 120K,9159
4998374459,48,Female,Graduate,Divorced,Savings,32,No,609,Unknown,9160
4998374460,53,Female,Uneducated,Married,Savings,24,Yes,778,Less than 40K,9161
4998374461,52,Male,Graduate,Single,Current,40,No,621,80K - 120K,9162
4998374462,45,Female,High School,Single,Current,63,Yes,665,Less than 40K,9163
4998374463,41,Male,Uneducated,Married,Savings,47,Yes,608,120K +,9164
4998374464,37,Female,Graduate,Divorced,Current,36,Yes,680,Less than 40K,9165
4998374465,44,Male,High School,Single,Salary,46,Yes,663,60K - 80K,9166
4998374466,49,Female,Unknown,Married,Savings,35,Yes,627,Less than 40K,9167
4998374467,32,Female,Unknown,Married,Savings,26,Yes,607,Less than 40K,9168
4998374468,36,Female,Graduate,Married,Savings,43,No,681,Less than 40K,9169
4998374469,47,Female,Graduate,Divorced,Savings,45,No,766,Less than 40K,9170
4998374470,49,Male,Uneducated,Married,Savings,30,No,694,60K - 80K,9171
4998374471,58,Male,Doctorate,Married,Savings,54,No,411,120K +,9172
4998374472,45,Male,Uneducated,Married,Savings,39,Yes,742,40K - 60K,9173
4998374473,53,Female,Unknown,Married,Savings,43,No,673,Less than 40K,9174
4998374474,45,Male,High School,Married,Savings,61,Yes,529,80K - 120K,9175
4998374475,44,Male,Uneducated,Unknown,Savings,38,Yes,519,80K - 120K,9176
4998374476,54,Male,Post-Graduate,Single,Savings,35,Yes,573,40K - 60K,9177
4998374477,38,Female,High School,Married,Savings,28,Yes,453,40K - 60K,9178
4998374478,46,Male,Doctorate,Married,Savings,39,Yes,798,60K - 80K,9179
4998374479,41,Female,Uneducated,Married,Savings,34,No,693,Unknown,9180
4998374480,48,Female,Doctorate,Married,Savings,44,Yes,637,40K - 60K,9181
4998374481,53,Male,High School,Single,Savings,47,No,672,60K - 80K,9182
4998374482,39,Male,Graduate,Married,Savings,28,Yes,597,40K - 60K,9183
4998374483,48,Female,Graduate,Single,Platinum,42,Yes,543,Less than 40K,9184
4998374484,41,Male,Graduate,Single,Savings,56,Yes,695,40K - 60K,9185
4998374485,54,Female,Uneducated,Married,Savings,35,Yes,584,Unknown,9186
4998374486,49,Male,High School,Divorced,Savings,58,No,652,40K - 60K,9187
4998374487,61,Male,Graduate,Unknown,Savings,38,Yes,601,60K - 80K,9188
4998374488,41,Male,Unknown,Married,Current,28,Yes,628,60K - 80K,9189
4998374489,52,Male,Uneducated,Unknown,Savings,32,Yes,607,120K +,9190
4998374490,44,Male,Unknown,Single,Current,46,Yes,646,120K +,9191
4998374491,33,Female,Unknown,Single,Current,30,Yes,572,40K - 60K,9192
4998374492,37,Male,Graduate,Single,Savings,58,Yes,801,60K - 80K,9193
4998374493,52,Female,Graduate,Single,Savings,26,Yes,597,40K - 60K,9194
4998374494,51,Female,Uneducated,Married,Savings,40,No,613,Less than 40K,9195
4998374495,43,Male,Uneducated,Divorced,Savings,29,No,529,80K - 120K,9196
4998374496,54,Female,High School,Married,Current,37,Yes,794,Less than 40K,9197
4998374497,31,Female,Uneducated,Divorced,Savings,34,Yes,557,Less than 40K,9198
